timestamp,vehicle_id,X_vehicle_position,Y_vehicle_position,vehicle_speed,vehicle_acceleration,traffic_light_state,front_vehicle_id,lane_id,intersction_id,lanes_leading_1,lanes_leading_2,vehicle_length,Gap,vehicle_arrangement,lane_length,number_of_vehical_on_lane,number_of_places_available_in_lane,num_veh_neighbor_lane,num_veh_neighbor_lane_2,avg_speed_veh_neighbor_lane,avg_acceleration_veh_neighbor_lane,angle_movment,number_of_vehicles_moving_from_1,number_of_vehicles_moving_from_2,start_lane,end_lane
185,Veh5ad60f95-7bc3-449f-927e-7fbcf943bb78,80.3247416830665,1.6,0.22,-0.19379279102421226,0,Veh5ddd7323-3615-4659-922f-4dd7885374c2,E9_0,4,-E10_0,-E14_0,4.7,1.3,12,185.6,29,1.0,27,30,0.31281801741803317,0.07826591656215624,270.0,13,15,"(7.2, 1.6)","(192.8, 1.6)"
185,Veh5af23c81-c962-449c-a5a9-21293ff256bb,198.4,-191.79894078373974,0.0,0.0,1,Veha48bd23e-d457-4b44-91bd-539a0aa159cd,E8_0,3,-E10_0,-E22_0,4.7,1.3,0,185.6,22,8.0,27,2,0.31281801741803317,0.07826591656215624,180.0,13,1,"(198.4, -192.8)","(198.4, -7.2)"
185,Veh5b20a72d-49c5-462a-a0fd-e0859938a936,198.4,158.22690880269244,0.0,0.0,1,Veh85e0dcbf-7f05-4fb3-ac17-541dd304ea88,-E10_0,0,-E12_0,-E13_0,4.7,1.3,25,185.6,27,3.0,13,9,0.0,0.0,180.0,6,4,"(198.4, 7.2)","(198.4, 192.8)"
185,Veh5ddd7323-3615-4659-922f-4dd7885374c2,74.2354468182688,1.6,0.13,-0.022947513230345738,0,Veh8da5a250-dd50-404c-85e5-80d01e0dea84,E9_0,4,-E10_0,-E14_0,4.7,1.3,11,185.6,29,1.0,27,30,0.31281801741803317,0.07826591656215624,270.0,13,15,"(7.2, 1.6)","(192.8, 1.6)"
185,Veh5e1896c3-0818-4f61-99f6-ab93ed778b0f,401.6,-20.39682666031277,4.98,-1.8061651316500482,1,Veha5b3e63c-a33d-4c6c-98d1-a160ea8c5dbb,-E17_0,2,-E28_0,E27_0,4.7,1.3,2,81.07,12,1.0,15,21,1.179233733215959,0.25554910995801744,0.0,7,10,"(401.6, -7.2)","(401.6, -88.27)"
185,Veh60ed7249-1a81-413b-a428-b36e7653bda9,-14.202105268732595,-1.6,0.0,0.0,0,Vehdc690e1f-ed61-47dc-8901-597a6c343735,-E24_0,4,-E35_0,E34_0,4.7,1.3,1,81.07,14,-1.0,16,16,0.001451276503690674,-0.001980311635006681,90.0,8,8,"(-7.2, -1.6)","(-88.27, -1.6)"
185,Veh635e3f1b-b155-4cb7-ab5a-410b5051dddb,244.20736529056066,-198.4,0.0,0.0,0,Veh7c758b0a-1c7e-4013-b19d-188bae90a7e2,-E20_0,3,-E27_0,E26_0,4.7,1.3,6,81.07,13,0.0,9,19,6.797361591885345,-0.7848426285060736,270.0,4,9,"(207.2, -198.4)","(288.27, -198.4)"
185,Veh65755986-f70d-40ba-9ab9-947a8ffe4ffd,262.21682357406775,-198.4,0.02,-0.0025963851356445872,0,Veh2261e510-1e4b-4abc-b635-549ad0f5df32,-E20_0,3,-E27_0,E26_0,4.7,1.3,9,81.07,13,0.0,9,19,6.797361591885345,-0.7848426285060736,270.0,4,9,"(207.2, -198.4)","(288.27, -198.4)"
185,Veh6863149b-f654-4870-91d1-23906c03aba3,398.4,50.2082096343965,0.0,0.0,1,Veh4e8c0111-0a46-44b6-ae6f-a6e8be34a8e3,-E15_0,2,-E30_0,E29_0,4.7,1.3,7,81.07,8,5.0,1,20,5.306028740573561,1.004160392051065,180.0,0,10,"(398.4, 7.2)","(398.4, 88.27)"
185,Veh69663b83-c2ae-46b5-bae3-b02dcf82d2ea,-1.6,56.20930670951306,0.0,0.0,1,Vehaf57b61c-64e0-4559-ba61-6a0dac7d7297,-E23_0,4,-E34_0,E33_0,4.7,1.3,8,81.07,13,0.0,5,15,0.0006014740030212943,-0.00103593011834734,180.0,2,7,"(-1.6, 7.2)","(-1.6, 88.27)"
185,Veh6a2dece7-dc27-4418-96d7-75851946c507,244.20733054109235,201.6,0.0,0.0,0,Veh73e59030-18ba-4ae2-b38e-9cb8fa47cc8b,-E11_0,1,-E31_0,E30_0,4.7,1.3,6,81.07,13,0.0,15,22,0.7634396167453734,0.05017158835479862,270.0,7,11,"(207.2, 201.6)","(288.27, 201.6)"
185,Veh6c6262c4-9242-46a1-9ab0-f49e07ca1995,62.210665919511825,1.6,0.0,-0.003049810663480968,0,Veh32e1972f-43a2-460c-91da-35bfb581b967,E9_0,4,-E10_0,-E14_0,4.7,1.3,9,185.6,29,1.0,27,30,0.31281801741803317,0.07826591656215624,270.0,13,15,"(7.2, 1.6)","(192.8, 1.6)"
185,Veh6cfcd2fd-6f9a-4c58-916a-a61fae909f90,274.2872281931022,-198.4,0.17,-0.006994858628582325,0,Vehf1672173-b110-4938-867f-1968f5dcbca5,-E20_0,3,-E27_0,E26_0,4.7,1.3,11,81.07,13,0.0,9,19,6.797361591885345,-0.7848426285060736,270.0,4,9,"(207.2, -198.4)","(288.27, -198.4)"
185,Veh6d7c8083-a304-4209-8283-a5ae866074cf,217.60655635239317,-1.6,0.42,0.05087829638805827,0,Vehcf226345-fb0e-40eb-8a13-3f04a965234e,E7_0,2,-E18_0,-E22_0,4.7,1.3,29,185.6,30,0.0,7,2,3.9938296224299137,1.0796740669317462,90.0,3,1,"(392.8, -1.6)","(207.2, -1.6)"
185,Veh6d9151b9-dcac-4ea8-bc89-0c740fa479b3,201.6,119.78666724553649,0.0,0.0,1,Vehac98d02b-e36c-4ebd-9d34-7d004033d17f,E6_0,1,-E14_0,-E18_0,4.7,1.3,12,185.6,26,4.0,30,7,0.008939628414631993,-0.0024981920646341233,0.0,15,3,"(201.6, 192.8)","(201.6, 7.2)"
185,Veh6e1f1c9f-c78a-4642-9405-18272bbae5c2,1.6,-80.2134349850742,0.0,0.0,1,Veh311cf619-0979-44cb-8717-6fec00718fb9,-E25_0,4,-E180_0,E35_0,4.7,1.3,12,81.07,13,0.0,21,19,0.0,0.0,0.0,10,9,"(1.6, -7.2)","(1.6, -88.27)"
185,Veh70d3c49f-f918-4172-a7e5-5b4bc4a61114,198.4,44.207277421444765,0.0,0.0,1,Vehf807a961-0e9d-4c06-8bfb-2c1f8953f551,-E10_0,0,-E12_0,-E13_0,4.7,1.3,6,185.6,27,3.0,13,9,0.0,0.0,180.0,6,4,"(198.4, 7.2)","(198.4, 192.8)"
185,Veh71fee115-b800-4559-9ed4-df8353a0992f,198.4,146.22486193129595,0.0,0.0,1,Veh4cc18501-a5b2-46c7-8b82-89791b6de876,-E10_0,0,-E12_0,-E13_0,4.7,1.3,23,185.6,27,3.0,13,9,0.0,0.0,180.0,6,4,"(198.4, 7.2)","(198.4, 192.8)"
185,Veh72ccc6c7-4314-4908-9ae4-a3a7f9649b44,201.6,-250.20845702183163,0.0,0.0,1,Veh8835625f-0395-40c9-814c-443ad3886da5,-E19_0,3,-E26_0,E22_0,4.7,1.3,5,81.07,11,2.0,16,11,0.12299381603838053,-0.14742916015832405,0.0,8,5,"(201.6, -207.2)","(201.6, -288.27)"
185,Veh73e59030-18ba-4ae2-b38e-9cb8fa47cc8b,238.20630370538657,201.6,0.0,0.0,0,Veh2604b517-2fad-469f-a666-74df24b70f0a,-E11_0,1,-E31_0,E30_0,4.7,1.3,5,81.07,13,0.0,15,22,0.7634396167453734,0.05017158835479862,270.0,7,11,"(207.2, 201.6)","(288.27, 201.6)"
185,Veh7468a5a8-2bde-48bc-8991-e8b7c801699e,161.79380229664042,198.4,0.0,0.0,0,Veh3e2ed61a-1e54-46a7-a196-a4961537f8d3,-E12_0,1,-E33_0,E32_0,4.7,1.3,5,81.07,13,0.0,21,19,0.0,0.0,90.0,10,9,"(192.8, 198.4)","(111.73, 198.4)"
185,Veh74c0ed3e-86c7-4bc4-a303-0ad85e488577,198.4,116.21960006771356,0.0,0.0,1,Vehbca76a19-da14-447b-9d36-588017975f53,-E10_0,0,-E12_0,-E13_0,4.7,1.3,18,185.6,27,3.0,13,9,0.0,0.0,180.0,6,4,"(198.4, 7.2)","(198.4, 192.8)"
185,Veh74d141e2-6b68-4360-afb2-e1eac2baf36d,208.20103140929763,-198.4,0.0,0.0,0,Veh4edadb08-10f0-42bc-82b3-cb72daec51e4,-E20_0,3,-E27_0,E26_0,4.7,1.3,0,81.07,13,0.0,9,19,6.797361591885345,-0.7848426285060736,270.0,4,9,"(207.2, -198.4)","(288.27, -198.4)"
185,Veh76a3ff03-b3fc-41ef-9b5a-abc6427d7287,198.4,-155.79282629580365,0.0,0.0,1,Veh3c32281b-a911-4c4e-8968-a38d17f6a9fa,E8_0,3,-E10_0,-E22_0,4.7,1.3,6,185.6,22,8.0,27,2,0.31281801741803317,0.07826591656215624,180.0,13,1,"(198.4, -192.8)","(198.4, -7.2)"
185,Veh775d2d7e-99e3-4c99-a42f-2291ae132376,201.6,65.77742687099007,0.0,0.0,1,Veha5bd1cd4-f8a8-4eb5-9e70-c11a1ea4bdce,E6_0,1,-E14_0,-E18_0,4.7,1.3,21,185.6,26,4.0,30,7,0.008939628414631993,-0.0024981920646341233,0.0,15,3,"(201.6, 192.8)","(201.6, 7.2)"
185,Veh7801ed84-4d90-4695-9145-8f5ecb1a68b2,198.4,26.204121194954666,0.0,0.0,1,Vehc5a07c5a-af69-4b11-b19f-79d37a63c309,-E10_0,0,-E12_0,-E13_0,4.7,1.3,3,185.6,27,3.0,13,9,0.0,0.0,180.0,6,4,"(198.4, 7.2)","(198.4, 192.8)"
185,Veh7a9de918-0f07-457e-9b4e-070e2a4115bb,401.6,-50.20818911516728,0.0,0.0,1,Veh7d191b55-1840-441a-9a50-7bb6f2fe852f,-E17_0,2,-E28_0,E27_0,4.7,1.3,6,81.07,12,1.0,15,21,1.179233733215959,0.25554910995801744,0.0,7,10,"(401.6, -7.2)","(401.6, -88.27)"
185,Veh7aeb0fbc-09d7-45f1-9e7f-ab19e9c433e1,44.20733115753713,1.6,0.0,0.0,0,Vehdf9b6039-bdde-4998-886c-84b53771bc74,E9_0,4,-E10_0,-E14_0,4.7,1.3,6,185.6,29,1.0,27,30,0.31281801741803317,0.07826591656215624,270.0,13,15,"(7.2, 1.6)","(192.8, 1.6)"
185,Veh7c342372-c311-4573-ae5f-b4a2b577aa4e,259.7760735916315,-1.6,0.0,0.0,0,Veh9125f7f6-acb2-4f2c-864d-64e66ef27943,E7_0,2,-E18_0,-E22_0,4.7,1.3,22,185.6,30,0.0,7,2,3.9938296224299137,1.0796740669317462,90.0,3,1,"(392.8, -1.6)","(207.2, -1.6)"
185,Veh7c758b0a-1c7e-4013-b19d-188bae90a7e2,238.206267375549,-198.4,0.0,0.0,0,Vehd5a4a913-04ab-424f-a3e5-40d29a55892b,-E20_0,3,-E27_0,E26_0,4.7,1.3,5,81.07,13,0.0,9,19,6.797361591885345,-0.7848426285060736,270.0,4,9,"(207.2, -198.4)","(288.27, -198.4)"
185,Veh7d191b55-1840-441a-9a50-7bb6f2fe852f,401.6,-44.20717793691517,0.0,0.0,1,Veh462abcab-26bf-4162-a2ee-7e00a8f8e3d1,-E17_0,2,-E28_0,E27_0,4.7,1.3,5,81.07,12,1.0,15,21,1.179233733215959,0.25554910995801744,0.0,7,10,"(401.6, -7.2)","(401.6, -88.27)"
185,Veh7d719aa0-c5ff-4ebe-a629-b6135f7ce294,201.6,77.77943598750811,0.0,0.0,1,Veh3ea9f6fa-e757-48a5-80ac-6738388ad201,E6_0,1,-E14_0,-E18_0,4.7,1.3,19,185.6,26,4.0,30,7,0.008939628414631993,-0.0024981920646341233,0.0,15,3,"(201.6, 192.8)","(201.6, 7.2)"
185,Veh7e312417-e99c-4fd2-86f8-ea9b707beec5,126.82897267637962,1.6,2.34,0.2587774890725917,0,Veh8167f5a0-66f9-49e8-b172-48bae6d9f28c,E9_0,4,-E10_0,-E14_0,4.7,1.3,19,185.6,29,1.0,27,30,0.31281801741803317,0.07826591656215624,270.0,13,15,"(7.2, 1.6)","(192.8, 1.6)"
185,Veh7e5267e6-b678-462f-ac87-c2d8b207eb54,226.20417410985695,-198.4,0.0,0.0,0,Veh96400c3e-35aa-4839-a4c4-ebaa75d0f6e8,-E20_0,3,-E27_0,E26_0,4.7,1.3,3,81.07,13,0.0,9,19,6.797361591885345,-0.7848426285060736,270.0,4,9,"(207.2, -198.4)","(288.27, -198.4)"
185,Veh7fc2793c-a5ae-4d20-8b06-235e067f073f,322.2210176307856,1.6,0.0,0.0,0,Veha2229107-b3a5-4b05-9389-624f673ea5ec,-E14_0,0,-E15_0,-E16_0,4.7,1.3,19,185.6,30,0.0,8,12,0.0,0.0,270.0,4,6,"(207.2, 1.6)","(392.8, 1.6)"
185,Veh8167f5a0-66f9-49e8-b172-48bae6d9f28c,119.70854013492107,1.6,2.46,-0.3882092739933589,0,Veheadc6888-f4df-4e45-9c8b-474974cca4a0,E9_0,4,-E10_0,-E14_0,4.7,1.3,18,185.6,29,1.0,27,30,0.31281801741803317,0.07826591656215624,270.0,13,15,"(7.2, 1.6)","(192.8, 1.6)"
185,Veh8220cecf-5952-4980-b40d-34e2a0071580,86.4895381388665,1.6,0.62,-0.2368712004691994,0,Veh5ad60f95-7bc3-449f-927e-7fbcf943bb78,E9_0,4,-E10_0,-E14_0,4.7,1.3,13,185.6,29,1.0,27,30,0.31281801741803317,0.07826591656215624,270.0,13,15,"(7.2, 1.6)","(192.8, 1.6)"
185,Veh83669098-e6b1-409c-9b6b-c1fb1e57426e,-1.6,80.21345053633466,0.0,0.0,1,Vehc1396347-730d-435b-8758-34cd3aa25649,-E23_0,4,-E34_0,E33_0,4.7,1.3,12,81.07,13,0.0,5,15,0.0006014740030212943,-0.00103593011834734,180.0,2,7,"(-1.6, 7.2)","(-1.6, 88.27)"
185,Veh8449c3df-8e76-4281-aba0-ab0ec68cd0c4,185.7929473796491,-1.6,0.02,-0.27115674046271315,0,Vehb37ea101-8a95-4251-b3eb-c5ec288203e5,-E22_0,0,-E24_0,-E25_0,4.7,1.3,1,185.6,2,28.0,14,13,0.0,0.0,90.0,7,6,"(192.8, -1.6)","(7.2, -1.6)"
185,Veh84d25cd5-e5c2-4db8-ab28-e55b5ee0c3a5,398.4,8.20104607271773,0.0,0.0,1,Veh4f293fc4-d731-4b28-9d30-5e119c6d29ad,-E15_0,2,-E30_0,E29_0,4.7,1.3,0,81.07,8,5.0,1,20,5.306028740573561,1.004160392051065,180.0,0,10,"(398.4, 7.2)","(398.4, 88.27)"
185,Veh85e0dcbf-7f05-4fb3-ac17-541dd304ea88,198.4,152.22586724283042,0.0,0.0,1,Veh71fee115-b800-4559-9ed4-df8353a0992f,-E10_0,0,-E12_0,-E13_0,4.7,1.3,24,185.6,27,3.0,13,9,0.0,0.0,180.0,6,4,"(198.4, 7.2)","(198.4, 192.8)"
185,Veh85f1813f-0927-4e8b-8e8a-c4e3135eee3e,201.6,137.78975152529824,0.0,0.0,1,Vehc3731a4c-acec-4b6c-a0bf-97da81c57c96,E6_0,1,-E14_0,-E18_0,4.7,1.3,9,185.6,26,4.0,30,7,0.008939628414631993,-0.0024981920646341233,0.0,15,3,"(201.6, 192.8)","(201.6, 7.2)"
185,Veh867ad122-2325-4f93-add7-90e5cc622543,262.2104969168769,1.6,0.0,0.0,0,Vehe1c70f66-7716-40fe-a194-cbb31f7852ad,-E14_0,0,-E15_0,-E16_0,4.7,1.3,9,185.6,30,0.0,8,12,0.0,0.0,270.0,4,6,"(207.2, 1.6)","(392.8, 1.6)"
185,Veh87681c0d-c112-42ad-b77f-6c3822a80860,198.4,62.210330000717306,0.0,0.0,1,Vehb64cc0ba-732f-4ff6-95f2-e6c144a409cb,-E10_0,0,-E12_0,-E13_0,4.7,1.3,9,185.6,27,3.0,13,9,0.0,0.0,180.0,6,4,"(198.4, 7.2)","(198.4, 192.8)"
185,Veh8835625f-0395-40c9-814c-443ad3886da5,201.6,-244.20743801240477,0.0,0.0,1,Veh3d6f23bf-8528-4e1e-a895-8ffb510c06e2,-E19_0,3,-E26_0,E22_0,4.7,1.3,4,81.07,11,2.0,16,11,0.12299381603838053,-0.14742916015832405,0.0,8,5,"(201.6, -207.2)","(201.6, -288.27)"
185,Veh894394a2-3cc2-463d-a5d8-eac9a1cd887e,380.92267672824767,1.6,0.21,0.007104196109555663,0,7,-E14_0,0,-E15_0,-E16_0,4.7,1.3,28,185.6,30,0.0,8,12,0.0,0.0,270.0,4,6,"(207.2, 1.6)","(392.8, 1.6)"
185,Veh8a0725d5-c237-4bb0-b839-b24086eee819,292.21557728074066,1.6,0.0,0.0,0,Veh37d00633-a25c-41aa-8a30-51a9c7dbe1eb,-E14_0,0,-E15_0,-E16_0,4.7,1.3,14,185.6,30,0.0,8,12,0.0,0.0,270.0,4,6,"(207.2, 1.6)","(392.8, 1.6)"
185,Veh8af87fc8-cf04-48f9-aa10-54017cb1fd0c,-1.6,26.20411239107517,0.0,0.0,1,Vehf380829d-1149-402d-9ee3-204cd85690c7,-E23_0,4,-E34_0,E33_0,4.7,1.3,3,81.07,13,0.0,5,15,0.0006014740030212943,-0.00103593011834734,180.0,2,7,"(-1.6, 7.2)","(-1.6, 88.27)"
185,Veh8c0901c2-16a9-41e6-af24-e9acc7588d62,473.61161941733803,1.6,2.39,-1.2965795373857594,0,Veheeeb891d-522b-4d49-90ca-63e7c192816c,-E16_0,2,-E29_0,E28_0,4.7,1.3,10,81.07,12,1.0,17,8,1.2060985753516282,-0.34921998908969576,270.0,8,4,"(407.2, 1.6)","(488.27, 1.6)"
185,Veh8c7e8dc9-af37-4343-86d8-de40e2616637,198.4,219.05934383003625,15.09,2.066844880627468,1,-1,-E13_0,1,-E32_0,E31_0,4.7,1.3,0,81.07,9,4.0,2,19,12.638782671269388,-0.16157511836353677,180.0,1,9,"(198.4, 207.2)","(198.4, 288.27)"
185,Veh8da5a250-dd50-404c-85e5-80d01e0dea84,68.21575842186569,1.6,0.01,-0.001311551115980838,0,Veh6c6262c4-9242-46a1-9ab0-f49e07ca1995,E9_0,4,-E10_0,-E14_0,4.7,1.3,10,185.6,29,1.0,27,30,0.31281801741803317,0.07826591656215624,270.0,13,15,"(7.2, 1.6)","(192.8, 1.6)"
185,Veh8de453de-3204-4f4f-a27c-795138542442,398.4,26.20412372241165,0.0,0.0,1,Veh9ad633da-7e3a-432b-bf01-5d315ea49e0c,-E15_0,2,-E30_0,E29_0,4.7,1.3,3,81.07,8,5.0,1,20,5.306028740573561,1.004160392051065,180.0,0,10,"(398.4, 7.2)","(398.4, 88.27)"
185,Veh8e80e552-8932-4fd7-a4ce-26311c2cda1f,325.78739920021553,-1.6,0.0,0.0,0,Veh2763d113-8ce1-4015-b443-d6ae1d20a7c6,E7_0,2,-E18_0,-E22_0,4.7,1.3,11,185.6,30,0.0,7,2,3.9938296224299137,1.0796740669317462,90.0,3,1,"(392.8, -1.6)","(207.2, -1.6)"
185,Veh8ee8d5d2-6c32-4f27-88b2-1d7dba3fb0e9,198.4,68.21141273672572,0.0,0.0,1,Veh87681c0d-c112-42ad-b77f-6c3822a80860,-E10_0,0,-E12_0,-E13_0,4.7,1.3,10,185.6,27,3.0,13,9,0.0,0.0,180.0,6,4,"(198.4, 7.2)","(198.4, 192.8)"
185,Veh8f30d07d-4616-4997-b9de-a0c835ba34b9,198.4,-149.79179954216244,0.0,0.0,1,Veh76a3ff03-b3fc-41ef-9b5a-abc6427d7287,E8_0,3,-E10_0,-E22_0,4.7,1.3,7,185.6,22,8.0,27,2,0.31281801741803317,0.07826591656215624,180.0,13,1,"(198.4, -192.8)","(198.4, -7.2)"
185,Veh90cea6b4-cdaa-49dc-b58e-3282c39938fe,-1.6,32.20513788391909,0.0,0.0,1,Veh8af87fc8-cf04-48f9-aa10-54017cb1fd0c,-E23_0,4,-E34_0,E33_0,4.7,1.3,4,81.07,13,0.0,5,15,0.0006014740030212943,-0.00103593011834734,180.0,2,7,"(-1.6, 7.2)","(-1.6, 88.27)"
185,Veh9125f7f6-acb2-4f2c-864d-64e66ef27943,265.7771414338141,-1.6,0.0,0.0,0,Vehf0f7ab0d-4bf3-48e2-8f04-ea4d9c0bcda3,E7_0,2,-E18_0,-E22_0,4.7,1.3,21,185.6,30,0.0,7,2,3.9938296224299137,1.0796740669317462,90.0,3,1,"(392.8, -1.6)","(207.2, -1.6)"
185,Veh91edb8e3-4ee6-4d75-b13b-f7bc1fcfc039,201.6,-165.2524524400181,44.23,2.0412441855296493,1,Vehf83095df-b86f-4867-9719-34b07b54232a,-E18_0,0,-E19_0,-E20_0,4.7,1.3,5,185.6,7,23.0,11,13,0.7762545718365721,0.21914893800492724,0.0,5,6,"(201.6, -7.2)","(201.6, -192.8)"
185,Veh926874e9-498e-4c91-9208-8b1f2bed4aac,226.20422134592042,201.6,0.0,0.0,0,Veh4cbafe4a-e48a-403b-8cc9-cf5bc35a899d,-E11_0,1,-E31_0,E30_0,4.7,1.3,3,81.07,13,0.0,15,22,0.7634396167453734,0.05017158835479862,270.0,7,11,"(207.2, 201.6)","(288.27, 201.6)"
185,Veh94cfbe14-99b4-4a53-89c4-c1817f1b342c,198.4,262.2104470938258,0.0,0.0,1,Veh3fe5dd8c-6b1f-4baf-9a9f-352c1f02b94e,-E13_0,1,-E32_0,E31_0,4.7,1.3,6,81.07,9,4.0,2,19,12.638782671269388,-0.16157511836353677,180.0,1,9,"(198.4, 207.2)","(198.4, 288.27)"
185,Veh951b71e1-3368-4084-bbaf-4d9ed88ec165,201.6,-274.2125780433369,0.0,0.0,1,Vehd135b0e6-fea4-497d-8e18-c455e673ea3f,-E19_0,3,-E26_0,E22_0,4.7,1.3,9,81.07,11,2.0,16,11,0.12299381603838053,-0.14742916015832405,0.0,8,5,"(201.6, -207.2)","(201.6, -288.27)"
185,Veh96400c3e-35aa-4839-a4c4-ebaa75d0f6e8,220.20313735787278,-198.4,0.0,0.0,0,Vehcdfe1e41-86bd-4430-8458-d30747beb46b,-E20_0,3,-E27_0,E26_0,4.7,1.3,2,81.07,13,0.0,9,19,6.797361591885345,-0.7848426285060736,270.0,4,9,"(207.2, -198.4)","(288.27, -198.4)"
185,Veh96442db9-21fc-4775-a8a2-f654ad4990d6,149.79179489846746,198.4,0.0,0.0,0,Vehc58ea9be-34a5-4cb1-850b-00e5bc054e16,-E12_0,1,-E33_0,E32_0,4.7,1.3,7,81.07,13,0.0,21,19,0.0,0.0,90.0,10,9,"(192.8, 198.4)","(111.73, 198.4)"
185,Veh967a10ee-f411-402e-b646-1cbce0d9d92e,-80.21354942784284,-1.6,0.0,0.0,0,Vehbdf66508-93de-45cc-8465-a6c52db28b0f,-E24_0,4,-E35_0,E34_0,4.7,1.3,12,81.07,14,-1.0,16,16,0.001451276503690674,-0.001980311635006681,90.0,8,8,"(-7.2, -1.6)","(-88.27, -1.6)"
185,Veh9873e2ab-01e9-4b88-9a37-60951396f892,191.79898431087167,198.4,0.0,0.0,0,Veh5a7b20dc-4d0f-451b-b232-708b9f333af5,-E12_0,1,-E33_0,E32_0,4.7,1.3,0,81.07,13,0.0,21,19,0.0,0.0,90.0,10,9,"(192.8, 198.4)","(111.73, 198.4)"
185,Veh9a3ed407-2e56-4252-bc1f-acc4ecd4939d,198.4,268.21145845356875,0.0,-0.00012609275476389804,1,Veh94cfbe14-99b4-4a53-89c4-c1817f1b342c,-E13_0,1,-E32_0,E31_0,4.7,1.3,7,81.07,9,4.0,2,19,12.638782671269388,-0.16157511836353677,180.0,1,9,"(198.4, 207.2)","(198.4, 288.27)"
185,Veh9ad633da-7e3a-432b-bf01-5d315ea49e0c,398.4,20.203098876984953,0.0,0.0,1,Veh0681a6c9-2705-418b-8c79-2e02ef73d412,-E15_0,2,-E30_0,E29_0,4.7,1.3,2,81.07,8,5.0,1,20,5.306028740573561,1.004160392051065,180.0,0,10,"(398.4, 7.2)","(398.4, 88.27)"
185,Veh9eca2d2a-8b6b-433f-92d6-d66f17f17a0a,198.4,32.20514556712851,0.0,0.0,1,Veh7801ed84-4d90-4695-9145-8f5ecb1a68b2,-E10_0,0,-E12_0,-E13_0,4.7,1.3,4,185.6,27,3.0,13,9,0.0,0.0,180.0,6,4,"(198.4, 7.2)","(198.4, 192.8)"
185,Veha02bb7fe-9c9e-4bcf-8f81-d2f5512ea2c1,238.2062808185523,1.6,0.0,0.0,0,Vehe310e0d0-04f8-46fd-97f4-b4e27cf3778e,-E14_0,0,-E15_0,-E16_0,4.7,1.3,5,185.6,30,0.0,8,12,0.0,0.0,270.0,4,6,"(207.2, 1.6)","(392.8, 1.6)"
185,Veha04b49bd-c50d-47f4-baae-a4478b873af6,250.20853738793414,-198.4,0.0,-0.00040162227382817706,0,Veh635e3f1b-b155-4cb7-ab5a-410b5051dddb,-E20_0,3,-E27_0,E26_0,4.7,1.3,7,81.07,13,0.0,9,19,6.797361591885345,-0.7848426285060736,270.0,4,9,"(207.2, -198.4)","(288.27, -198.4)"
185,Veha1989557-3e0e-4cad-a9ba-68b705ebd6d5,229.75105660647625,-1.6,0.04,-0.017261735037496,0,Veh412dce06-dccc-415a-9624-b9d3d25bc6d7,E7_0,2,-E18_0,-E22_0,4.7,1.3,27,185.6,30,0.0,7,2,3.9938296224299137,1.0796740669317462,90.0,3,1,"(392.8, -1.6)","(207.2, -1.6)"
185,Veha1fea65b-ac03-4d1f-ae07-5aeca9544862,349.79159073970345,-1.6,0.0,0.0,0,Veh4f2b731a-6936-438a-8b1c-f98c966ed896,E7_0,2,-E18_0,-E22_0,4.7,1.3,7,185.6,30,0.0,7,2,3.9938296224299137,1.0796740669317462,90.0,3,1,"(392.8, -1.6)","(207.2, -1.6)"
185,Veha2229107-b3a5-4b05-9389-624f673ea5ec,316.2200003257091,1.6,0.0,0.0,0,Veh1baad61e-974e-4e78-b1aa-8bc26b9787b4,-E14_0,0,-E15_0,-E16_0,4.7,1.3,18,185.6,30,0.0,8,12,0.0,0.0,270.0,4,6,"(207.2, 1.6)","(392.8, 1.6)"
185,Veha55851c0-5f13-48d4-a004-b02007c10495,340.2241130782516,1.6,0.0,0.0,0,Vehc4b29acd-c864-4318-b1c6-ef79ece85b33,-E14_0,0,-E15_0,-E16_0,4.7,1.3,22,185.6,30,0.0,8,12,0.0,0.0,270.0,4,6,"(207.2, 1.6)","(392.8, 1.6)"
185,Veha5b3e63c-a33d-4c6c-98d1-a160ea8c5dbb,401.6,-14.22132761067894,0.38,-0.7901647809086615,1,Vehd1c1fd4b-f07a-4599-be08-5de561b19267,-E17_0,2,-E28_0,E27_0,4.7,1.3,1,81.07,12,1.0,15,21,1.179233733215959,0.25554910995801744,0.0,7,10,"(401.6, -7.2)","(401.6, -88.27)"
185,Veha5bd1cd4-f8a8-4eb5-9e70-c11a1ea4bdce,201.6,71.77843484672691,0.0,0.0,1,Veh7d719aa0-c5ff-4ebe-a629-b6135f7ce294,E6_0,1,-E14_0,-E18_0,4.7,1.3,20,185.6,26,4.0,30,7,0.008939628414631993,-0.0024981920646341233,0.0,15,3,"(201.6, 192.8)","(201.6, 7.2)"
185,Veha602089b-df05-4faa-8cc2-ef7fe4597088,137.78976055068676,198.4,0.0,0.0,0,Vehd14f2eaf-7ae1-4ea1-86dd-7f76efff26de,-E12_0,1,-E33_0,E32_0,4.7,1.3,9,81.07,13,0.0,21,19,0.0,0.0,90.0,10,9,"(192.8, 198.4)","(111.73, 198.4)"
